Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Cardiology,Department_Maternity,Department_Neurology,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Admin,JobRole_Administrative,JobRole_Nurse,JobRole_Other,JobRole_Therapist,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Over18_Y,OverTime_No,OverTime_Yes
41.0,0.0,483.0,6.0,3.0,1.0,4.0,95.0,2.0,2.0,2.0,6032.0,10110.0,6.0,15.0,3.0,4.0,80.0,0.0,8.0,3.0,3.0,5.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
31.0,0.0,444.0,5.0,3.0,1.0,4.0,84.0,3.0,1.0,2.0,2789.0,3909.0,1.0,11.0,3.0,3.0,80.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
44.0,0.0,935.0,3.0,3.0,1.0,1.0,89.0,3.0,1.0,1.0,2362.0,14669.0,4.0,12.0,3.0,3.0,80.0,0.0,10.0,4.0,4.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
27.0,0.0,994.0,8.0,3.0,1.0,4.0,37.0,3.0,3.0,3.0,8726.0,2975.0,1.0,15.0,3.0,4.0,80.0,0.0,9.0,0.0,3.0,9.0,8.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
51.0,1.0,1150.0,8.0,4.0,1.0,1.0,53.0,1.0,3.0,4.0,10650.0,25150.0,2.0,15.0,3.0,4.0,80.0,0.0,18.0,2.0,3.0,4.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28.0,0.0,760.0,2.0,4.0,1.0,2.0,81.0,3.0,2.0,2.0,4779.0,3698.0,1.0,20.0,4.0,1.0,80.0,0.0,8.0,2.0,3.0,8.0,7.0,7.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
32.0,0.0,1089.0,7.0,2.0,1.0,4.0,79.0,3.0,2.0,3.0,4883.0,22845.0,1.0,18.0,3.0,1.0,80.0,1.0,10.0,3.0,3.0,10.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
27.0,0.0,1410.0,3.0,1.0,1.0,4.0,71.0,4.0,2.0,4.0,4647.0,16673.0,1.0,20.0,4.0,2.0,80.0,2.0,6.0,3.0,3.0,6.0,5.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
20.0,1.0,1362.0,10.0,1.0,1.0,4.0,32.0,3.0,1.0,3.0,1009.0,26999.0,1.0,11.0,3.0,4.0,80.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
45.0,0.0,194.0,9.0,3.0,1.0,2.0,60.0,3.0,2.0,2.0,2348.0,10901.0,8.0,18.0,3.0,3.0,80.0,1.0,20.0,2.0,1.0,17.0,9.0,0.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
48.0,0.0,492.0,16.0,4.0,1.0,3.0,96.0,3.0,2.0,3.0,6439.0,13693.0,8.0,14.0,3.0,3.0,80.0,1.0,18.0,2.0,3.0,8.0,7.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
34.0,0.0,303.0,2.0,4.0,1.0,3.0,75.0,3.0,1.0,3.0,2231.0,11314.0,6.0,18.0,3.0,4.0,80.0,1.0,6.0,3.0,3.0,4.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
53.0,0.0,124.0,2.0,3.0,1.0,3.0,38.0,2.0,3.0,2.0,7525.0,23537.0,2.0,12.0,3.0,1.0,80.0,1.0,30.0,2.0,3.0,15.0,7.0,6.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
38.0,0.0,1327.0,2.0,2.0,1.0,4.0,39.0,2.0,2.0,4.0,5249.0,19682.0,3.0,18.0,3.0,4.0,80.0,1.0,13.0,0.0,3.0,8.0,7.0,7.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
28.0,0.0,950.0,3.0,3.0,1.0,4.0,93.0,3.0,3.0,2.0,7655.0,8039.0,0.0,17.0,3.0,2.0,80.0,3.0,10.0,3.0,2.0,9.0,7.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
27.0,0.0,1055.0,2.0,4.0,1.0,1.0,47.0,3.0,2.0,4.0,4227.0,4658.0,0.0,18.0,3.0,2.0,80.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
36.0,0.0,938.0,2.0,4.0,1.0,3.0,79.0,3.0,1.0,3.0,2519.0,12287.0,4.0,21.0,4.0,3.0,80.0,0.0,16.0,6.0,3.0,11.0,8.0,3.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
37.0,0.0,142.0,9.0,4.0,1.0,1.0,69.0,3.0,3.0,2.0,8834.0,24666.0,1.0,13.0,3.0,4.0,80.0,1.0,9.0,6.0,3.0,9.0,5.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
33.0,0.0,970.0,7.0,3.0,1.0,4.0,30.0,3.0,2.0,2.0,4302.0,13401.0,0.0,17.0,3.0,3.0,80.0,1.0,4.0,3.0,3.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
29.0,0.0,490.0,10.0,3.0,1.0,4.0,61.0,3.0,1.0,2.0,3291.0,17940.0,0.0,14.0,3.0,4.0,80.0,2.0,8.0,2.0,2.0,7.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
57.0,0.0,593.0,1.0,4.0,1.0,4.0,88.0,3.0,2.0,3.0,6755.0,2967.0,2.0,11.0,3.0,3.0,80.0,0.0,15.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
49.0,0.0,636.0,10.0,4.0,1.0,3.0,35.0,3.0,5.0,1.0,18665.0,25594.0,9.0,11.0,3.0,4.0,80.0,0.0,22.0,4.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
40.0,0.0,593.0,9.0,4.0,1.0,2.0,88.0,3.0,3.0,3.0,13499.0,13782.0,9.0,17.0,3.0,3.0,80.0,0.0,20.0,3.0,2.0,18.0,7.0,2.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
36.0,0.0,469.0,3.0,3.0,1.0,3.0,46.0,3.0,1.0,2.0,3692.0,9256.0,1.0,12.0,3.0,3.0,80.0,0.0,12.0,2.0,2.0,11.0,10.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
36.0,0.0,1403.0,6.0,3.0,1.0,4.0,47.0,3.0,1.0,4.0,3210.0,20251.0,0.0,11.0,3.0,3.0,80.0,1.0,16.0,4.0,3.0,15.0,13.0,10.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
45.0,0.0,1249.0,7.0,3.0,1.0,1.0,97.0,3.0,3.0,1.0,5210.0,20308.0,1.0,18.0,3.0,1.0,80.0,1.0,24.0,2.0,3.0,24.0,9.0,9.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
35.0,1.0,130.0,25.0,4.0,1.0,4.0,96.0,3.0,1.0,2.0,2022.0,16612.0,1.0,19.0,3.0,1.0,80.0,1.0,10.0,3.0,2.0,10.0,2.0,7.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
34.0,0.0,1130.0,3.0,3.0,1.0,4.0,66.0,3.0,2.0,2.0,5433.0,19332.0,1.0,12.0,3.0,3.0,80.0,1.0,11.0,2.0,3.0,11.0,8.0,7.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
60.0,0.0,696.0,7.0,4.0,1.0,2.0,52.0,4.0,2.0,4.0,5220.0,10893.0,0.0,18.0,3.0,2.0,80.0,1.0,12.0,3.0,3.0,11.0,7.0,1.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
30.0,0.0,317.0,2.0,3.0,1.0,3.0,43.0,1.0,2.0,4.0,6091.0,24793.0,2.0,20.0,4.0,3.0,80.0,0.0,11.0,2.0,3.0,5.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
27.0,0.0,1134.0,16.0,4.0,1.0,3.0,37.0,3.0,1.0,2.0,2811.0,12086.0,9.0,14.0,3.0,2.0,80.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
44.0,0.0,381.0,24.0,3.0,1.0,1.0,49.0,1.0,1.0,3.0,3708.0,2104.0,2.0,14.0,3.0,3.0,80.0,0.0,9.0,5.0,3.0,5.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
21.0,1.0,251.0,10.0,2.0,1.0,1.0,45.0,2.0,1.0,3.0,2625.0,25308.0,1.0,20.0,4.0,3.0,80.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
49.0,0.0,1091.0,1.0,2.0,1.0,3.0,90.0,2.0,4.0,3.0,13964.0,17810.0,7.0,12.0,3.0,4.0,80.0,0.0,25.0,2.0,3.0,7.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
32.0,0.0,929.0,10.0,3.0,1.0,4.0,55.0,3.0,2.0,4.0,5396.0,21703.0,1.0,12.0,3.0,4.0,80.0,0.0,10.0,2.0,2.0,10.0,7.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
27.0,0.0,608.0,1.0,2.0,1.0,3.0,68.0,3.0,3.0,1.0,7412.0,6009.0,1.0,11.0,3.0,4.0,80.0,0.0,9.0,3.0,3.0,9.0,7.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
30.0,1.0,138.0,22.0,3.0,1.0,1.0,48.0,3.0,1.0,3.0,2132.0,11539.0,4.0,11.0,3.0,2.0,80.0,0.0,7.0,2.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50.0,0.0,264.0,9.0,3.0,1.0,3.0,59.0,3.0,5.0,3.0,19331.0,19519.0,4.0,16.0,3.0,3.0,80.0,1.0,27.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
52.0,0.0,1490.0,4.0,2.0,1.0,4.0,30.0,3.0,4.0,4.0,16555.0,10310.0,2.0,13.0,3.0,4.0,80.0,0.0,31.0,2.0,1.0,5.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
25.0,0.0,1219.0,4.0,1.0,1.0,4.0,32.0,3.0,1.0,4.0,3691.0,4605.0,1.0,15.0,3.0,2.0,80.0,1.0,7.0,3.0,4.0,7.0,7.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
45.0,0.0,1050.0,9.0,4.0,1.0,2.0,65.0,2.0,2.0,3.0,5593.0,17970.0,1.0,13.0,3.0,4.0,80.0,1.0,15.0,2.0,3.0,15.0,10.0,4.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
34.0,0.0,697.0,3.0,4.0,1.0,3.0,40.0,2.0,1.0,4.0,2979.0,22478.0,3.0,17.0,3.0,4.0,80.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
20.0,1.0,871.0,6.0,3.0,1.0,4.0,66.0,2.0,1.0,4.0,2926.0,19783.0,1.0,18.0,3.0,2.0,80.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
37.0,0.0,889.0,9.0,3.0,1.0,2.0,53.0,3.0,1.0,4.0,2326.0,11411.0,1.0,12.0,3.0,3.0,80.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
47.0,0.0,1454.0,2.0,4.0,1.0,4.0,65.0,2.0,1.0,4.0,3294.0,13137.0,1.0,18.0,3.0,1.0,80.0,0.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
26.0,0.0,703.0,28.0,2.0,1.0,1.0,66.0,3.0,2.0,2.0,6272.0,7428.0,1.0,20.0,4.0,4.0,80.0,2.0,6.0,5.0,4.0,5.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
21.0,1.0,756.0,1.0,1.0,1.0,1.0,99.0,2.0,1.0,2.0,2174.0,9150.0,1.0,11.0,3.0,3.0,80.0,0.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
44.0,0.0,1459.0,10.0,4.0,1.0,4.0,41.0,3.0,2.0,4.0,6465.0,19121.0,2.0,13.0,3.0,4.0,80.0,0.0,9.0,5.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
43.0,0.0,185.0,10.0,4.0,1.0,3.0,33.0,3.0,1.0,4.0,2455.0,10675.0,0.0,19.0,3.0,1.0,80.0,0.0,9.0,5.0,3.0,8.0,7.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
33.0,0.0,1216.0,8.0,4.0,1.0,3.0,39.0,3.0,2.0,3.0,7104.0,20431.0,0.0,12.0,3.0,4.0,80.0,0.0,6.0,3.0,3.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
41.0,0.0,933.0,9.0,4.0,1.0,3.0,94.0,3.0,1.0,1.0,2238.0,6961.0,2.0,21.0,4.0,4.0,80.0,1.0,7.0,2.0,3.0,5.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
31.0,0.0,853.0,1.0,1.0,1.0,3.0,96.0,3.0,2.0,1.0,4148.0,11275.0,1.0,12.0,3.0,3.0,80.0,1.0,4.0,1.0,3.0,4.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
39.0,0.0,672.0,7.0,2.0,1.0,3.0,54.0,2.0,5.0,4.0,19272.0,21141.0,1.0,15.0,3.0,1.0,80.0,1.0,21.0,2.0,3.0,21.0,9.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
37.0,0.0,799.0,1.0,3.0,1.0,2.0,59.0,3.0,3.0,4.0,7491.0,23848.0,4.0,17.0,3.0,4.0,80.0,0.0,12.0,3.0,4.0,6.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
35.0,0.0,1402.0,28.0,4.0,1.0,2.0,98.0,2.0,1.0,3.0,2430.0,26204.0,0.0,23.0,4.0,1.0,80.0,2.0,6.0,5.0,3.0,5.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
27.0,0.0,269.0,5.0,1.0,1.0,3.0,42.0,2.0,3.0,4.0,12808.0,8842.0,1.0,16.0,3.0,2.0,80.0,1.0,9.0,3.0,3.0,9.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
32.0,0.0,638.0,8.0,2.0,1.0,3.0,91.0,4.0,2.0,3.0,5175.0,22162.0,5.0,12.0,3.0,3.0,80.0,1.0,9.0,3.0,2.0,5.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
24.0,0.0,1476.0,4.0,1.0,1.0,4.0,42.0,3.0,2.0,3.0,4162.0,15211.0,1.0,12.0,3.0,3.0,80.0,2.0,5.0,3.0,3.0,5.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
40.0,0.0,884.0,15.0,3.0,1.0,1.0,80.0,2.0,3.0,3.0,10435.0,25800.0,1.0,13.0,3.0,4.0,80.0,2.0,18.0,2.0,3.0,18.0,15.0,14.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
55.0,0.0,177.0,8.0,1.0,1.0,4.0,37.0,2.0,4.0,2.0,13577.0,25592.0,1.0,15.0,3.0,4.0,80.0,1.0,34.0,3.0,3.0,33.0,9.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
52.0,0.0,994.0,7.0,4.0,1.0,2.0,87.0,3.0,3.0,2.0,10445.0,15322.0,7.0,19.0,3.0,4.0,80.0,0.0,18.0,4.0,3.0,8.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
39.0,0.0,1329.0,4.0,4.0,1.0,4.0,47.0,2.0,2.0,3.0,5902.0,14590.0,4.0,14.0,3.0,3.0,80.0,1.0,17.0,1.0,4.0,15.0,11.0,5.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
31.0,0.0,979.0,1.0,4.0,1.0,3.0,90.0,1.0,2.0,3.0,4345.0,4381.0,0.0,12.0,3.0,4.0,80.0,1.0,6.0,2.0,3.0,5.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
31.0,1.0,249.0,6.0,4.0,1.0,2.0,76.0,1.0,2.0,3.0,6172.0,20739.0,4.0,18.0,3.0,2.0,80.0,0.0,12.0,3.0,2.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
40.0,0.0,107.0,10.0,3.0,1.0,2.0,84.0,2.0,2.0,2.0,6852.0,11591.0,7.0,12.0,3.0,2.0,80.0,1.0,7.0,2.0,4.0,5.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
