Age,YearsAtCompany,MonthlyIncome,WorkLifeBalance,JobSatisfaction,PerformanceRating,NumberofPromotions,DistanceFromHome,Education,NumberofDependents,JobLevel,CompanyTenure,CompanyReputation,EmployeeRecognition,Attrition,Gender_Female,Gender_Male,JobRole_Healthcare,OverTime_No,OverTime_Yes,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,CompanySize_Large,CompanySize_Medium,CompanySize_Small,RemoteWork_No,RemoteWork_Yes,LeadershipOpportunities_No,LeadershipOpportunities_Yes,InnovationOpportunities_No,InnovationOpportunities_Yes
24.0,2.0,7055.0,3.0,2.0,4.0,0.0,49.0,3.0,1.0,2.0,72.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
47.0,9.0,6562.0,2.0,3.0,4.0,0.0,82.0,2.0,3.0,1.0,28.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
19.0,5.0,8529.0,4.0,4.0,4.0,1.0,35.0,1.0,2.0,2.0,29.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
20.0,6.0,7784.0,2.0,3.0,4.0,2.0,19.0,4.0,2.0,2.0,81.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
47.0,16.0,8327.0,3.0,4.0,3.0,2.0,99.0,2.0,4.0,1.0,61.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28.0,4.0,7823.0,3.0,3.0,3.0,0.0,59.0,2.0,0.0,3.0,81.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
41.0,1.0,7565.0,3.0,4.0,4.0,0.0,88.0,3.0,1.0,1.0,78.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
29.0,16.0,5741.0,3.0,3.0,4.0,0.0,34.0,3.0,1.0,3.0,45.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
49.0,7.0,7167.0,1.0,2.0,4.0,0.0,66.0,3.0,4.0,1.0,33.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
51.0,22.0,7947.0,2.0,4.0,4.0,0.0,84.0,4.0,1.0,2.0,74.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
48.0,29.0,9009.0,2.0,3.0,4.0,1.0,61.0,3.0,0.0,1.0,50.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
19.0,9.0,8984.0,3.0,1.0,4.0,1.0,79.0,4.0,0.0,1.0,76.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31.0,11.0,7478.0,3.0,3.0,3.0,1.0,4.0,2.0,0.0,2.0,17.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
22.0,8.0,8097.0,4.0,2.0,4.0,0.0,26.0,3.0,0.0,3.0,54.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
38.0,11.0,6643.0,4.0,1.0,4.0,0.0,94.0,2.0,0.0,1.0,79.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
25.0,8.0,6971.0,3.0,3.0,4.0,0.0,85.0,3.0,1.0,1.0,31.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
50.0,8.0,9756.0,2.0,2.0,4.0,2.0,71.0,2.0,1.0,1.0,45.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
49.0,20.0,8614.0,2.0,4.0,3.0,4.0,79.0,3.0,3.0,1.0,48.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
36.0,20.0,6355.0,1.0,3.0,4.0,3.0,59.0,2.0,0.0,1.0,61.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
44.0,14.0,7149.0,1.0,1.0,4.0,0.0,1.0,3.0,2.0,1.0,46.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45.0,7.0,9077.0,2.0,4.0,4.0,0.0,75.0,2.0,3.0,3.0,30.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
22.0,11.0,7980.0,1.0,2.0,4.0,0.0,20.0,3.0,3.0,2.0,13.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
48.0,40.0,8144.0,4.0,4.0,4.0,0.0,95.0,3.0,1.0,2.0,50.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
28.0,1.0,7548.0,3.0,3.0,4.0,0.0,28.0,2.0,1.0,1.0,20.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
26.0,2.0,8621.0,2.0,3.0,4.0,2.0,47.0,2.0,5.0,1.0,70.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
40.0,19.0,6745.0,1.0,3.0,4.0,0.0,44.0,3.0,1.0,1.0,63.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
35.0,6.0,9072.0,2.0,3.0,4.0,0.0,9.0,2.0,4.0,2.0,40.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
54.0,1.0,8270.0,3.0,1.0,4.0,3.0,32.0,1.0,3.0,1.0,54.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
55.0,46.0,7564.0,2.0,3.0,4.0,0.0,90.0,2.0,0.0,2.0,111.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
32.0,18.0,9061.0,4.0,4.0,4.0,0.0,97.0,1.0,1.0,2.0,44.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
50.0,39.0,7831.0,3.0,4.0,4.0,0.0,21.0,1.0,2.0,1.0,66.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
19.0,6.0,9990.0,4.0,4.0,4.0,1.0,11.0,2.0,0.0,2.0,56.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
26.0,5.0,8313.0,2.0,3.0,4.0,0.0,32.0,2.0,2.0,1.0,39.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
37.0,2.0,7735.0,4.0,4.0,4.0,1.0,84.0,3.0,4.0,3.0,73.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
48.0,21.0,8655.0,2.0,2.0,4.0,1.0,55.0,4.0,0.0,1.0,31.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
53.0,27.0,7166.0,2.0,3.0,4.0,0.0,21.0,2.0,1.0,1.0,77.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
27.0,19.0,7943.0,2.0,1.0,4.0,1.0,88.0,4.0,1.0,3.0,33.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
36.0,7.0,7147.0,2.0,2.0,4.0,0.0,13.0,3.0,1.0,1.0,71.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
48.0,28.0,9358.0,4.0,4.0,3.0,3.0,76.0,4.0,4.0,3.0,102.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
55.0,34.0,9062.0,3.0,2.0,4.0,1.0,28.0,4.0,1.0,2.0,91.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
53.0,41.0,9649.0,4.0,2.0,3.0,1.0,42.0,3.0,5.0,2.0,81.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
57.0,13.0,8068.0,3.0,3.0,3.0,0.0,57.0,4.0,4.0,2.0,24.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
57.0,3.0,7504.0,4.0,4.0,4.0,2.0,41.0,1.0,2.0,1.0,40.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
53.0,10.0,6457.0,2.0,3.0,4.0,0.0,41.0,2.0,4.0,2.0,52.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
42.0,2.0,8046.0,2.0,4.0,4.0,0.0,9.0,5.0,2.0,1.0,47.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
48.0,34.0,6899.0,2.0,3.0,4.0,1.0,80.0,3.0,1.0,2.0,83.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
40.0,4.0,6885.0,1.0,3.0,3.0,4.0,25.0,3.0,3.0,3.0,27.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
55.0,15.0,8582.0,1.0,3.0,3.0,1.0,4.0,3.0,0.0,1.0,76.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
48.0,20.0,8554.0,3.0,4.0,4.0,2.0,81.0,3.0,5.0,2.0,26.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
22.0,12.0,9084.0,4.0,1.0,4.0,0.0,15.0,3.0,1.0,3.0,66.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
40.0,20.0,7726.0,2.0,3.0,4.0,0.0,30.0,3.0,1.0,3.0,70.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
19.0,4.0,6199.0,3.0,3.0,4.0,0.0,82.0,1.0,2.0,1.0,32.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
19.0,3.0,8978.0,2.0,4.0,4.0,2.0,78.0,3.0,6.0,1.0,58.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45.0,7.0,8264.0,4.0,3.0,3.0,3.0,26.0,2.0,3.0,1.0,29.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
23.0,14.0,6587.0,2.0,3.0,4.0,2.0,76.0,3.0,2.0,3.0,72.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
19.0,9.0,7699.0,2.0,3.0,4.0,0.0,77.0,4.0,1.0,1.0,87.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
31.0,9.0,7233.0,2.0,2.0,4.0,0.0,36.0,3.0,1.0,1.0,39.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
55.0,4.0,8040.0,2.0,4.0,4.0,0.0,23.0,4.0,4.0,1.0,13.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
41.0,28.0,5262.0,2.0,3.0,4.0,2.0,88.0,2.0,2.0,1.0,97.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
25.0,15.0,8790.0,1.0,3.0,3.0,0.0,49.0,4.0,1.0,3.0,88.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
41.0,18.0,8738.0,1.0,3.0,4.0,2.0,64.0,4.0,1.0,2.0,79.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31.0,23.0,8071.0,3.0,2.0,4.0,2.0,10.0,4.0,0.0,1.0,35.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
26.0,13.0,8566.0,3.0,1.0,4.0,0.0,80.0,2.0,0.0,1.0,64.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
26.0,7.0,8137.0,4.0,4.0,4.0,0.0,33.0,1.0,3.0,3.0,27.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
48.0,14.0,8336.0,2.0,4.0,4.0,1.0,64.0,1.0,0.0,2.0,23.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31.0,6.0,8137.0,2.0,2.0,4.0,0.0,78.0,4.0,0.0,1.0,19.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
38.0,17.0,7313.0,3.0,2.0,4.0,1.0,49.0,2.0,1.0,1.0,22.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
58.0,19.0,9480.0,1.0,4.0,4.0,2.0,57.0,1.0,4.0,1.0,31.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
26.0,3.0,6562.0,4.0,3.0,4.0,0.0,78.0,2.0,0.0,1.0,29.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
52.0,10.0,8229.0,3.0,1.0,4.0,0.0,94.0,2.0,2.0,3.0,74.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
30.0,18.0,7523.0,3.0,4.0,4.0,2.0,6.0,4.0,1.0,2.0,91.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
39.0,10.0,8074.0,2.0,2.0,4.0,0.0,32.0,3.0,1.0,1.0,29.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59.0,17.0,8153.0,2.0,1.0,3.0,2.0,72.0,1.0,0.0,1.0,61.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59.0,8.0,9680.0,1.0,3.0,4.0,1.0,10.0,2.0,1.0,3.0,11.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
35.0,1.0,8302.0,2.0,3.0,4.0,0.0,36.0,3.0,0.0,1.0,78.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
42.0,20.0,7978.0,1.0,3.0,4.0,0.0,90.0,2.0,1.0,3.0,59.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
38.0,24.0,8833.0,2.0,2.0,3.0,1.0,86.0,2.0,3.0,1.0,95.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
18.0,2.0,8703.0,3.0,3.0,4.0,1.0,42.0,5.0,3.0,3.0,10.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
38.0,4.0,7833.0,2.0,3.0,4.0,0.0,18.0,4.0,2.0,2.0,54.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
50.0,4.0,7973.0,1.0,1.0,4.0,1.0,56.0,3.0,6.0,2.0,26.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
29.0,6.0,6259.0,1.0,3.0,4.0,0.0,82.0,4.0,0.0,3.0,26.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
52.0,20.0,8655.0,3.0,1.0,3.0,1.0,36.0,3.0,1.0,1.0,44.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46.0,18.0,8999.0,2.0,3.0,3.0,1.0,21.0,1.0,4.0,1.0,34.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
34.0,8.0,9002.0,3.0,2.0,4.0,3.0,98.0,4.0,1.0,1.0,65.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
48.0,21.0,6692.0,2.0,2.0,4.0,0.0,21.0,4.0,3.0,2.0,28.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
28.0,4.0,7636.0,2.0,2.0,4.0,1.0,99.0,2.0,0.0,1.0,57.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
59.0,11.0,8331.0,4.0,3.0,4.0,0.0,91.0,1.0,0.0,2.0,45.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
28.0,12.0,9692.0,4.0,4.0,4.0,0.0,63.0,3.0,0.0,1.0,84.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
41.0,3.0,7566.0,2.0,4.0,4.0,2.0,29.0,4.0,2.0,1.0,81.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46.0,23.0,7498.0,3.0,3.0,4.0,0.0,53.0,1.0,0.0,3.0,75.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
47.0,30.0,9949.0,3.0,2.0,4.0,0.0,12.0,3.0,0.0,2.0,101.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
50.0,42.0,6433.0,1.0,2.0,3.0,2.0,85.0,1.0,0.0,3.0,52.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
55.0,35.0,7702.0,2.0,3.0,4.0,0.0,1.0,2.0,3.0,3.0,106.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
33.0,8.0,9062.0,2.0,4.0,3.0,0.0,62.0,4.0,0.0,1.0,72.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
32.0,7.0,5844.0,3.0,3.0,4.0,1.0,86.0,1.0,0.0,3.0,21.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
40.0,12.0,8395.0,1.0,4.0,4.0,2.0,7.0,2.0,3.0,1.0,63.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59.0,12.0,7521.0,2.0,3.0,4.0,2.0,97.0,4.0,3.0,3.0,35.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
37.0,21.0,6283.0,2.0,3.0,3.0,1.0,62.0,3.0,4.0,1.0,26.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
20.0,12.0,8068.0,3.0,1.0,4.0,0.0,34.0,2.0,1.0,2.0,80.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
56.0,9.0,7951.0,3.0,4.0,4.0,0.0,12.0,1.0,2.0,3.0,15.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
18.0,9.0,8124.0,2.0,1.0,4.0,0.0,38.0,4.0,1.0,2.0,41.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
34.0,11.0,8560.0,3.0,3.0,4.0,2.0,28.0,1.0,4.0,3.0,90.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
24.0,8.0,7453.0,2.0,3.0,3.0,0.0,6.0,3.0,1.0,1.0,54.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
44.0,17.0,5201.0,1.0,2.0,4.0,1.0,33.0,4.0,3.0,3.0,78.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
32.0,15.0,9061.0,2.0,3.0,4.0,0.0,23.0,4.0,4.0,2.0,82.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
41.0,5.0,8703.0,3.0,3.0,4.0,0.0,23.0,3.0,0.0,1.0,55.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
